word_count,lead_paragraph,headline,abstract,locations,section,snippet,source,subjects,url,desk,date,type,id
1729,,the power and process of simple solution,mix salt sugar and water add decades long strategic health crusade yield about million saved lives,[],Opinion,mix salt sugar and water add decades long strategic health crusade yield about million saved lives,The New York Times,"[u'Dehydration', u'Diarrhea', u'Rural Areas']",http://opinionator.blogs.nytimes.com/2014/08/14/the-power-and-process-of-a-simple-solution/,OpEd,2014-08-14,Blog,53ed3fc67988104a4d545524
526,more than half trillion dollars of investments in major oil projects over the next decade are at risk from high costs and low crude oil prices an environmental think tank said on friday warning that shareholders returns could suffer,billions in oil investments at risk from low crude prices says carbon tracker,,[],Business Day,more than half trillion dollars of investments in major oil projects over the next decade are at risk from high costs and low crude oil prices an environmental think tank said on friday warning that shareholders returns could suffer,Reuters,[],http://www.nytimes.com/reuters/2014/08/14/business/14reuters-oil-investment-risks.html,,2014-08-14,News,53ed6b187988104a4d5455d1
833,your next commuter car could have two seats three wheels and get miles to the gallon,three wheeled elio gets closer to going on sale,,[],U.S.,your next commuter car could have two seats three wheels and get miles to the gallon,AP,[],http://www.nytimes.com/aponline/2014/08/15/us/ap-us-three-wheeled-commuter-car.html,,2014-08-15,News,53edb0bd7988104a4d5456da
835,the deadly ebola virus that has killed more than in west africa is disrupting the flow of goods forcing the united nations to plan food convoys for up to million people as hunger threatens the largely impoverished area,ebola may leave million in need of food help,,[],World,the deadly ebola virus that has killed more than in west africa is disrupting the flow of goods forcing the united nations to plan food convoys for up to million people as hunger threatens the largely impoverished area,AP,[],http://www.nytimes.com/aponline/2014/08/15/world/africa/ap-af-ebola-the-hungry-.html,,2014-08-15,News,53ee35bc798810749b84294a
1314,europe appears on the brink of another recession islamic militants have seized iraqi territory russian troops have massed on the ukraine border and the resulting sanctions are disrupting trade an ebola outbreak in africa and israel war in gaza are contributing to the gloom,why global turmoil hasn t sunk us markets yet,,[],U.S.,europe appears on the brink of another recession islamic militants have seized iraqi territory russian troops have massed on the ukraine border and the resulting sanctions are disrupting trade an ebola outbreak in africa and israel war in gaza,AP,[],http://www.nytimes.com/aponline/2014/08/15/us/ap-us-unshakable-markets.html,,2014-08-15,News,53ee3e15798810749b842974
1367,in mary gordon novellas serenity is upended and sheltered lives become tinged with misgivings,pitfalls of privilege,valerie martin reviews book the liar wife by mary gordon,[],Books,in mary gordon novellas serenity is upended and sheltered lives become tinged with misgivings,The New York Times,[u'Books and Literature'],http://www.nytimes.com/2014/08/17/books/review/the-liars-wife-by-mary-gordon.html,BookReview,2014-08-17,Review,53eb81ba7988107c0eaf35c5
1437,new condo developments on city island aren proposed often and residents of this acre island have history of being tough to please,a bit more city on city island,city island along eastern edge of the bronx is site of proposed unit condo development project will be first large scale residential development in years for acre island place that is reminiscent of fishing village and as such an anomaly within borders of new york city,"[u'City Island (Bronx, NY)', u'New York City']",Real Estate,new condo developments on city island aren proposed often and residents of this acre island have history of being tough to please,The New York Times,"[u'Real Estate and Housing (Residential)', u'Area Planning and Renewal', u'Building (Construction)']",http://www.nytimes.com/2014/08/17/realestate/new-waterfront-condos-in-the-bronx.html,RealEstate,2014-08-17,News,53ee617f798810749b8429d3
736,state democrats scrambling to salvage their political fortunes after plagiarism charges scuttled senator john walsh election bid chose amanda curtis high school math teacher as their nominee,montana democrats pick novice for senate race,montana democrats choose high school math teacher and one term state legislator amanda curtis as their nominee for fiercely contested senate seat that was vacated by sen john walsh curtis grew up in family stalked by poverty and tragedy and has cast stakes of election in stark economic terms,[u'Montana'],U.S.,state democrats scrambling to salvage their political fortunes after plagiarism charges scuttled senator john walsh election bid chose amanda curtis high school math teacher as their nominee,The New York Times,"[u'Elections, Senate', u'Midterm Elections (2014)', u'United States Politics and Government']",http://www.nytimes.com/2014/08/17/us/politics/montana-democrats-pick-novice-for-senate-race.html,National,2014-08-17,News,53efef1f79881010c5cdf5d2
1560,"to try to control the ebola epidemic spreading through west africa liberia has quarantined remote villages at the epicentre of the virus evoking the ""plague villages"" of medieval europe that were shut off from the outside world",struggling liberia creates plague villages in ebola epicentre,,[],World,"to try to control the ebola epidemic spreading through west africa liberia has quarantined remote villages at the epicentre of the virus evoking the ""plague villages"" of medieval europe that were shut off from the outside world",Reuters,[],http://www.nytimes.com/reuters/2014/08/17/world/africa/17reuters-health-ebola-liberia-insight.html,,2014-08-17,News,53f09fa379881010c5cdf6c4
1022,,q and a wu heng on throwing china food out the window ,a new book by the journalist wu heng on food safety in china calls for greater consumer rights and suggests how people can minimize their risks,[u'China'],World,a new book by the journalist wu heng on food safety in china calls for greater consumer rights and suggests how people can minimize their risks,The New York Times,"[u'Consumer Protection', u'Food', u'Food Contamination and Poisoning', u'Meat', u'Supermarkets and Grocery Stores']",http://sinosphere.blogs.nytimes.com/2014/08/17/q-and-a-wu-heng-on-throwing-chinas-food-out-the-window/,Foreign,2014-08-17,Blog,53f1262f7988100a02037410
583,quarterly earnings numbers from home depot target and others vote on oil industry taxes in alaska possible fed insights in speech by its chairwoman and data on housing starts consumer prices and global economic recovery,retailers report earnings in subdued season,,[u'Alaska'],Business Day,quarterly earnings numbers from home depot target and others vote on oil industry taxes in alaska possible fed insights in speech by its chairwoman and data on housing starts consumer prices and global economic recovery,The New York Times,"[u'Shopping and Retail', u'Inflation (Economics)', u'United States Economy', u'Company Reports', u'Consumer Price Index', u'Taxation']",http://www.nytimes.com/2014/08/18/business/retailers-report-earnings-in-a-subdued-season.html,Business,2014-08-18,News,53f12b4e7988100a02037415
1209,former gov sarah palin and her successor who served as her lieutenant have become rivals over ballot measure to be decided on tuesday,oil industry taxes create odd wedge for alaskan voters,referendum in alaska that proposes to change how oil companies are taxed is stirring passionate public debate,[u'Alaska'],U.S.,former gov sarah palin and her successor who served as her lieutenant have become rivals over ballot measure to be decided on tuesday,The New York Times,"[u'Oil (Petroleum) and Gasoline', u'Referendums', u'Tax Credits, Deductions and Exemptions']",http://www.nytimes.com/2014/08/18/us/politics/sarah-palins-attack-on-sean-parnells-oil-plan-creates-odd-wedge-for-alaskan-voters.html,National,2014-08-18,News,53f14be67988100a0203744a
